GEOID,variable,estimate,moe,label,concept,variable_group,variable_index,denom,prop,percent,county_name
19193,B06004I_003,3814,492,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,17049,0.22370813537450876,22.370813537450875,Woodbury
19193,B06004I_004,171,95,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,17049,0.010029913777934189,1.002991377793419,Woodbury
19193,B06004I_005,5511,375,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,17049,0.3232447650888615,32.32447650888615,Woodbury
19195,B03003_001,7445,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,7445,1,100,Worth
19195,B03003_002,7223,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,7445,0.9701813297515111,97.0181329751511,Worth
19195,B03003_003,222,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,7445,0.02981867024848892,2.981867024848892,Worth
19195,B06004I_001,222,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,222,1,100,Worth
19195,B06004I_002,81,26,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,222,0.36486486486486486,36.486486486486484,Worth
19195,B06004I_003,124,28,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,222,0.5585585585585585,55.85585585585585,Worth
19195,B06004I_004,2,3,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,222,0.009009009009009009,0.9009009009009009,Worth
19195,B06004I_005,15,13,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,222,0.06756756756756757,6.756756756756757,Worth
19197,B03003_001,12739,NA,Estimate!!Total:,HISPANIC OR LATINO ORIGIN,B03003,001,12739,1,100,Wright
19197,B03003_002,11198,NA,Estimate!!Total:!!Not Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,002,12739,0.8790328911217521,87.90328911217522,Wright
19197,B03003_003,1541,NA,Estimate!!Total:!!Hispanic or Latino,HISPANIC OR LATINO ORIGIN,B03003,003,12739,0.1209671088782479,12.09671088782479,Wright
19197,B06004I_001,1541,NA,Estimate!!Total:,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,001,1541,1,100,Wright
19197,B06004I_002,704,100,Estimate!!Total:!!Born in state of residence,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,002,1541,0.45684620376378976,45.68462037637897,Wright
19197,B06004I_003,197,108,Estimate!!Total:!!Born in other state in the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,003,1541,0.12783906554185595,12.783906554185595,Wright
19197,B06004I_004,44,47,Estimate!!Total:!!Native; born outside the United States,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,004,1541,0.02855288773523686,2.855288773523686,Wright
19197,B06004I_005,596,121,Estimate!!Total:!!Foreign born,PLACE OF BIRTH (HISPANIC OR LATINO) IN THE UNITED STATES,B06004I,005,1541,0.3867618429591175,38.676184295911746,Wright
